terrain_type,geometry_terrain,terrain_level,command_vx,replicate,terrain_column,fixed_course,success,failure_reason,survived,samples,mean_vx,bias_vx,mae_vx,rmse_vx,mae_vy,mae_yaw,traversal_time_s,world_displacement_m,max_lateral_error_m,max_heading_error_deg,mean_power_w,mechanical_cot
random_rough,random_rough,2,0.8,3,23,True,True,,True,275,0.6944834589958191,-0.10551655292510986,0.10551655292510986,0.10551655292510986,nan,nan,5.47169303894043,3.8000001907348633,0.136444091796875,6.07137222869726,50.00048065185547,0.4585736393928528
random_rough,random_rough,2,0.8,4,20,True,True,,True,272,0.7006650567054749,-0.0993349552154541,0.0993349552154541,0.0993349552154541,nan,nan,5.423418998718262,3.8000001907348633,0.4022674560546875,9.176056914041357,54.82096481323242,0.4972992241382599
random_rough,random_rough,2,1.0,0,20,True,False,heading error limit exceeded,False,177,nan,nan,nan,nan,nan,nan,nan,nan,0.33338165283203125,30.888772370384796,nan,nan
random_rough,random_rough,2,1.0,1,21,True,True,,True,318,0.5988581776618958,-0.40114182233810425,0.40114182233810425,0.40114182233810425,nan,nan,6.345408916473389,3.8000001907348633,0.1318511962890625,23.191980751311874,75.11695861816406,0.7966492176055908
random_rough,random_rough,2,1.0,2,22,True,False,heading error limit exceeded,False,194,nan,nan,nan,nan,nan,nan,nan,nan,0.4294891357421875,30.006619288131798,nan,nan
random_rough,random_rough,2,1.0,3,23,True,True,,True,217,0.8781692981719971,-0.12183070182800293,0.12183070182800293,0.12183070182800293,nan,nan,4.327184200286865,3.8000001907348633,0.17908477783203125,25.925415626961808,85.87889862060547,0.6215104460716248
random_rough,random_rough,2,1.0,4,20,True,True,,True,211,0.9056019186973572,-0.09439808130264282,0.09439808130264282,0.09439808130264282,nan,nan,4.196104526519775,3.8000001907348633,0.329986572265625,29.53024091428009,68.9926528930664,0.485498309135437
random_rough,random_rough,2,1.2,0,20,True,False,heading error limit exceeded,False,39,nan,nan,nan,nan,nan,nan,nan,nan,0.18862152099609375,30.649258126759957,nan,nan
random_rough,random_rough,2,1.2,1,21,True,True,,True,323,0.5901030898094177,-0.6098969578742981,0.6098969578742981,0.6098969578742981,nan,nan,6.439553260803223,3.8000001907348633,0.3647003173828125,23.34012072422028,96.50769805908203,1.0396007299423218
random_rough,random_rough,2,1.2,2,22,True,True,,True,178,1.075451135635376,-0.12454891204833984,0.12454891204833984,0.12454891204833984,nan,nan,3.5334012508392334,3.8000001907348633,0.33646392822265625,18.536892643246365,107.83536529541016,0.6401526927947998
random_rough,random_rough,2,1.2,3,23,True,True,,True,176,1.0886750221252441,-0.11132502555847168,0.11132502555847168,0.11132502555847168,nan,nan,3.4904816150665283,3.8000001907348633,0.22283935546875,28.43083488245462,101.1949234008789,0.5939827561378479
random_rough,random_rough,2,1.2,4,20,True,False,heading error limit exceeded,False,48,nan,nan,nan,nan,nan,nan,nan,nan,0.25151824951171875,30.142567373371733,nan,nan
random_rough,random_rough,2,1.4,0,20,True,False,heading error limit exceeded,False,64,nan,nan,nan,nan,nan,nan,nan,nan,0.32694244384765625,31.381174368029352,nan,nan
random_rough,random_rough,2,1.4,1,21,True,True,,True,156,1.223946452140808,-0.17605352401733398,0.17605352401733398,0.17605352401733398,nan,nan,3.1047110557556152,3.8000001907348633,0.09406280517578125,13.492267747757625,88.5605239868164,0.4607517421245575
random_rough,random_rough,2,1.4,2,22,True,False,heading error limit exceeded,False,350,nan,nan,nan,nan,nan,nan,nan,nan,0.38067626953125,30.582947235202887,nan,nan
random_rough,random_rough,2,1.4,3,23,True,True,,True,156,1.2268975973129272,-0.17310237884521484,0.17310237884521484,0.17310237884521484,nan,nan,3.097243309020996,3.8000001907348633,0.10857391357421875,12.669421198067848,115.92939758300781,0.6031433343887329
random_rough,random_rough,2,1.4,4,20,True,False,heading error limit exceeded,False,149,nan,nan,nan,nan,nan,nan,nan,nan,0.32289886474609375,30.315699008453215,nan,nan
random_rough,random_rough,2,1.6,0,20,True,True,,True,133,1.4377508163452148,-0.16224920749664307,0.16224920749664307,0.16224920749664307,nan,nan,2.643017292022705,3.8000001907348633,0.284271240234375,18.403451237431824,147.1597137451172,0.6527440547943115
random_rough,random_rough,2,1.6,1,21,True,True,,True,134,1.4348711967468262,-0.16512882709503174,0.16512882709503174,0.16512882709503174,nan,nan,2.6483213901519775,3.8000001907348633,0.23528289794921875,17.29375552562173,152.98130798339844,0.6836681365966797
random_rough,random_rough,2,1.6,2,22,True,False,heading error limit exceeded,False,66,nan,nan,nan,nan,nan,nan,nan,nan,0.15584564208984375,30.499885304706364,nan,nan
random_rough,random_rough,2,1.6,3,23,True,False,heading error limit exceeded,False,119,nan,nan,nan,nan,nan,nan,nan,nan,0.22126007080078125,30.537205458331314,nan,nan
random_rough,random_rough,2,1.6,4,20,True,False,heading error limit exceeded,False,66,nan,nan,nan,nan,nan,nan,nan,nan,0.3543701171875,30.25336670208768,nan,nan
random_rough,random_rough,2,1.8,0,20,True,False,heading error limit exceeded,False,111,nan,nan,nan,nan,nan,nan,nan,nan,0.18309783935546875,31.632750725728435,nan,nan
random_rough,random_rough,2,1.8,1,21,True,True,,True,109,1.755601406097412,-0.04439854621887207,0.04439854621887207,0.04439854621887207,nan,nan,2.1645004749298096,3.8000001907348633,0.070709228515625,19.509994816939958,191.55455017089844,0.6963402032852173
random_rough,random_rough,2,1.8,2,22,True,True,,True,229,0.8336005806922913,-0.9663993716239929,0.9663993716239929,0.9663993716239929,nan,nan,4.558538436889648,3.8000001907348633,0.49608612060546875,29.86088012671665,197.5380859375,1.508650302886963
random_rough,random_rough,2,1.8,3,23,True,False,heading error limit exceeded,False,90,nan,nan,nan,nan,nan,nan,nan,nan,0.2376708984375,31.36062574391137,nan,nan
random_rough,random_rough,2,1.8,4,20,True,False,heading error limit exceeded,False,66,nan,nan,nan,nan,nan,nan,nan,nan,0.43532562255859375,30.526816740603724,nan,nan
random_rough,random_rough,2,2.0,0,20,True,False,heading error limit exceeded,False,70,nan,nan,nan,nan,nan,nan,nan,nan,0.28179168701171875,32.71239531273776,nan,nan
random_rough,random_rough,2,2.0,1,21,True,False,heading error limit exceeded,False,87,nan,nan,nan,nan,nan,nan,nan,nan,0.25293731689453125,30.335844651410167,nan,nan
random_rough,random_rough,2,2.0,2,22,True,False,heading error limit exceeded,False,96,nan,nan,nan,nan,nan,nan,nan,nan,0.233245849609375,30.1637341296096,nan,nan
random_rough,random_rough,2,2.0,3,23,True,True,,True,106,1.7955138683319092,-0.20448613166809082,0.20448613166809082,0.20448613166809082,nan,nan,2.1163859367370605,3.8000001907348633,0.04309844970703125,9.901206999164211,286.6742248535156,1.013437032699585
random_rough,random_rough,2,2.0,4,20,True,False,heading error limit exceeded,False,68,nan,nan,nan,nan,nan,nan,nan,nan,0.2469329833984375,31.46565697787324,nan,nan
random_rough,random_rough,2,2.2,0,20,True,True,,True,96,1.990923285484314,-0.20907676219940186,0.20907676219940186,0.20907676219940186,nan,nan,1.9086623191833496,3.8000001907348633,0.2152557373046875,23.862664346672105,251.08447265625,0.8038841485977173
random_rough,random_rough,2,2.2,1,21,True,False,heading error limit exceeded,False,48,nan,nan,nan,nan,nan,nan,nan,nan,0.0746002197265625,32.42800672626594,nan,nan
random_rough,random_rough,2,2.2,2,22,True,False,heading error limit exceeded,False,70,nan,nan,nan,nan,nan,nan,nan,nan,0.1656646728515625,30.13890980707119,nan,nan
random_rough,random_rough,2,2.2,3,23,True,False,heading error limit exceeded,False,87,nan,nan,nan,nan,nan,nan,nan,nan,0.18212890625,32.09659570245317,nan,nan
random_rough,random_rough,2,2.2,4,20,True,False,heading error limit exceeded,False,41,nan,nan,nan,nan,nan,nan,nan,nan,0.287109375,30.132571391521417,nan,nan
random_rough,random_rough,2,2.4,0,20,True,False,heading error limit exceeded,False,66,nan,nan,nan,nan,nan,nan,nan,nan,0.27013397216796875,30.655200391337868,nan,nan
random_rough,random_rough,2,2.4,1,21,True,False,heading error limit exceeded,False,83,nan,nan,nan,nan,nan,nan,nan,nan,0.2054901123046875,30.05973083911782,nan,nan
random_rough,random_rough,2,2.4,2,22,True,False,heading error limit exceeded,False,52,nan,nan,nan,nan,nan,nan,nan,nan,0.42203521728515625,30.164017582460158,nan,nan
random_rough,random_rough,2,2.4,3,23,True,False,heading error limit exceeded,False,52,nan,nan,nan,nan,nan,nan,nan,nan,0.5399856567382812,30.454481622198703,nan,nan
random_rough,random_rough,2,2.4,4,20,True,False,heading error limit exceeded,False,81,nan,nan,nan,nan,nan,nan,nan,nan,0.3422698974609375,30.633927767167865,nan,nan
random_rough,random_rough,3,0.4,0,20,True,False,course timeout,False,1963,nan,nan,nan,nan,nan,nan,nan,nan,0.37030029296875,19.487733522887595,nan,nan
random_rough,random_rough,3,0.4,1,21,True,False,course timeout,False,1966,nan,nan,nan,nan,nan,nan,nan,nan,0.7545318603515625,21.498520723971836,nan,nan
random_rough,random_rough,3,0.4,2,22,True,False,heading error limit exceeded,False,769,nan,nan,nan,nan,nan,nan,nan,nan,0.28316497802734375,30.59291589629652,nan,nan
random_rough,random_rough,3,0.4,3,23,True,True,,True,608,0.3130928874015808,-0.08690711855888367,0.08690711855888367,0.08690711855888367,nan,nan,12.136970520019531,3.799999237060547,0.23455810546875,12.888560987398538,30.756868362426758,0.6236606240272522
random_rough,random_rough,3,0.4,4,20,True,False,course timeout,False,1963,nan,nan,nan,nan,nan,nan,nan,nan,0.42630767822265625,10.707898443919614,nan,nan
random_rough,random_rough,3,0.6,0,20,True,False,fall/episode reset,False,517,nan,nan,nan,nan,nan,nan,nan,nan,0.27901458740234375,23.82025911721008,nan,nan
random_rough,random_rough,3,0.6,1,21,True,False,heading error limit exceeded,False,796,nan,nan,nan,nan,nan,nan,nan,nan,0.4762420654296875,31.563198909410193,nan,nan
random_rough,random_rough,3,0.6,2,22,True,False,heading error limit exceeded,False,464,nan,nan,nan,nan,nan,nan,nan,nan,0.31842041015625,30.36874567264212,nan,nan
random_rough,random_rough,3,0.6,3,23,True,True,,True,396,0.4808393716812134,-0.11916065216064453,0.11916065216064453,0.11916065216064453,nan,nan,7.90284538269043,3.799999237060547,0.226165771484375,6.457894341375574,48.66127014160156,0.6426594257354736
random_rough,random_rough,3,0.6,4,20,True,False,fall/episode reset,False,544,nan,nan,nan,nan,nan,nan,nan,nan,0.34589385986328125,11.194342809060629,nan,nan
random_rough,random_rough,3,0.8,0,20,True,False,course timeout,False,2020,nan,nan,nan,nan,nan,nan,nan,nan,0.5051803588867188,22.06834291585849,nan,nan
random_rough,random_rough,3,0.8,1,21,True,False,heading error limit exceeded,False,142,nan,nan,nan,nan,nan,nan,nan,nan,0.575714111328125,30.948789242621697,nan,nan
random_rough,random_rough,3,0.8,2,22,True,False,heading error limit exceeded,False,257,nan,nan,nan,nan,nan,nan,nan,nan,0.3330078125,30.796400892049544,nan,nan
random_rough,random_rough,3,0.8,3,23,True,True,,True,285,0.6677368879318237,-0.13226312398910522,0.13226312398910522,0.13226312398910522,nan,nan,5.690863132476807,3.799999237060547,0.20513153076171875,15.409560758161795,69.94737243652344,0.664841890335083
random_rough,random_rough,3,0.8,4,20,True,False,heading error limit exceeded,False,128,nan,nan,nan,nan,nan,nan,nan,nan,0.311553955078125,30.804136081284582,nan,nan
random_rough,random_rough,3,1.0,0,20,True,False,heading error limit exceeded,False,191,nan,nan,nan,nan,nan,nan,nan,nan,0.3965911865234375,31.027548153941115,nan,nan
random_rough,random_rough,3,1.0,1,21,True,False,heading error limit exceeded,False,52,nan,nan,nan,nan,nan,nan,nan,nan,0.37099456787109375,30.121407447323033,nan,nan
random_rough,random_rough,3,1.0,2,22,True,True,,True,208,0.9190111756324768,-0.0809888243675232,0.0809888243675232,0.0809888243675232,nan,nan,4.134878158569336,3.799999237060547,0.280609130859375,14.98689157684848,84.78700256347656,0.5881590843200684
random_rough,random_rough,3,1.0,3,23,True,True,,True,206,0.9261069297790527,-0.07389307022094727,0.07389307022094727,0.07389307022094727,nan,nan,4.10319709777832,3.799999237060547,0.245758056640625,23.411233238763867,99.02784729003906,0.6803411841392517
random_rough,random_rough,3,1.0,4,20,True,False,heading error limit exceeded,False,284,nan,nan,nan,nan,nan,nan,nan,nan,0.38042449951171875,30.668314354544293,nan,nan
random_rough,random_rough,3,1.2,0,20,True,False,heading error limit exceeded,False,45,nan,nan,nan,nan,nan,nan,nan,nan,0.13347625732421875,32.08511756955296,nan,nan
random_rough,random_rough,3,1.2,1,21,True,False,heading error limit exceeded,False,40,nan,nan,nan,nan,nan,nan,nan,nan,0.27233123779296875,30.156982487615043,nan,nan
random_rough,random_rough,3,1.2,2,22,True,False,heading error limit exceeded,False,358,nan,nan,nan,nan,nan,nan,nan,nan,0.3771820068359375,31.516275509812207,nan,nan
random_rough,random_rough,3,1.2,3,23,True,True,,True,186,1.027072787284851,-0.17292726039886475,0.17292726039886475,0.17292726039886475,nan,nan,3.6998343467712402,3.799999237060547,0.0818634033203125,12.871904717333814,116.24050903320312,0.721062183380127
random_rough,random_rough,3,1.2,4,20,True,False,heading error limit exceeded,False,87,nan,nan,nan,nan,nan,nan,nan,nan,0.39319610595703125,30.10394948380448,nan,nan
random_rough,random_rough,3,1.4,0,20,True,False,heading error limit exceeded,False,287,nan,nan,nan,nan,nan,nan,nan,nan,0.3097686767578125,30.605787387787412,nan,nan
random_rough,random_rough,3,1.4,1,21,True,False,heading error limit exceeded,False,32,nan,nan,nan,nan,nan,nan,nan,nan,0.28473663330078125,30.43556199819777,nan,nan
random_rough,random_rough,3,1.4,2,22,True,False,heading error limit exceeded,False,15,nan,nan,nan,nan,nan,nan,nan,nan,0.042144775390625,31.34447917671346,nan,nan
random_rough,random_rough,3,1.4,3,23,True,True,,True,149,1.2866545915603638,-0.11334538459777832,0.11334538459777832,0.11334538459777832,nan,nan,2.953394889831543,3.799999237060547,0.45700836181640625,24.006127347546347,134.45449829101562,0.6681346297264099
random_rough,random_rough,3,1.4,4,20,True,False,heading error limit exceeded,False,74,nan,nan,nan,nan,nan,nan,nan,nan,0.04186248779296875,34.36830979021024,nan,nan
random_rough,random_rough,3,1.6,0,20,True,False,heading error limit exceeded,False,72,nan,nan,nan,nan,nan,nan,nan,nan,0.18096923828125,32.115812439683,nan,nan
random_rough,random_rough,3,1.6,1,21,True,False,heading error limit exceeded,False,25,nan,nan,nan,nan,nan,nan,nan,nan,0.2658538818359375,30.73558488767975,nan,nan
random_rough,random_rough,3,1.6,2,22,True,False,heading error limit exceeded,False,39,nan,nan,nan,nan,nan,nan,nan,nan,0.36899566650390625,30.767878022075568,nan,nan
random_rough,random_rough,3,1.6,3,23,True,False,heading error limit exceeded,False,102,nan,nan,nan,nan,nan,nan,nan,nan,0.24672698974609375,30.916800051643943,nan,nan
random_rough,random_rough,3,1.6,4,20,True,False,fall/episode reset,False,133,nan,nan,nan,nan,nan,nan,nan,nan,0.274810791015625,22.83239178207821,nan,nan
random_rough,random_rough,3,1.8,0,20,True,False,heading error limit exceeded,False,63,nan,nan,nan,nan,nan,nan,nan,nan,0.269683837890625,30.516892475739695,nan,nan
random_rough,random_rough,3,1.8,1,21,True,False,heading error limit exceeded,False,227,nan,nan,nan,nan,nan,nan,nan,nan,0.9250411987304688,30.384608786989475,nan,nan
random_rough,random_rough,3,1.8,2,22,True,False,heading error limit exceeded,False,61,nan,nan,nan,nan,nan,nan,nan,nan,0.18350982666015625,30.23064607781363,nan,nan
random_rough,random_rough,3,1.8,3,23,True,False,heading error limit exceeded,False,69,nan,nan,nan,nan,nan,nan,nan,nan,0.07131195068359375,32.122178175989454,nan,nan
random_rough,random_rough,3,1.8,4,20,True,False,heading error limit exceeded,False,65,nan,nan,nan,nan,nan,nan,nan,nan,0.090606689453125,32.326455473686195,nan,nan
random_rough,random_rough,3,2.0,0,20,True,False,fall/episode reset,False,446,nan,nan,nan,nan,nan,nan,nan,nan,0.4527587890625,26.535827925538552,nan,nan
random_rough,random_rough,3,2.0,1,21,True,False,heading error limit exceeded,False,170,nan,nan,nan,nan,nan,nan,nan,nan,0.41900634765625,30.70638241388336,nan,nan
random_rough,random_rough,3,2.0,2,22,True,False,heading error limit exceeded,False,115,nan,nan,nan,nan,nan,nan,nan,nan,0.15582275390625,32.501981090071766,nan,nan
random_rough,random_rough,3,2.0,3,23,True,False,heading error limit exceeded,False,89,nan,nan,nan,nan,nan,nan,nan,nan,0.27886962890625,30.570140630509115,nan,nan
random_rough,random_rough,3,2.0,4,20,True,False,heading error limit exceeded,False,114,nan,nan,nan,nan,nan,nan,nan,nan,0.1326751708984375,31.52048632143552,nan,nan
random_rough,random_rough,3,2.2,0,20,True,False,heading error limit exceeded,False,42,nan,nan,nan,nan,nan,nan,nan,nan,0.1758575439453125,30.01762272288469,nan,nan
random_rough,random_rough,3,2.2,1,21,True,False,heading error limit exceeded,False,171,nan,nan,nan,nan,nan,nan,nan,nan,0.5465087890625,30.703537640094048,nan,nan
random_rough,random_rough,3,2.2,2,22,True,False,heading error limit exceeded,False,69,nan,nan,nan,nan,nan,nan,nan,nan,0.34455108642578125,30.353107954537375,nan,nan
random_rough,random_rough,3,2.2,3,23,True,False,heading error limit exceeded,False,190,nan,nan,nan,nan,nan,nan,nan,nan,0.2283935546875,31.699263107866017,nan,nan
random_rough,random_rough,3,2.2,4,20,True,False,heading error limit exceeded,False,155,nan,nan,nan,nan,nan,nan,nan,nan,0.7304534912109375,30.470054453506332,nan,nan
random_rough,random_rough,3,2.4,0,20,True,False,heading error limit exceeded,False,49,nan,nan,nan,nan,nan,nan,nan,nan,0.3593597412109375,32.03729600007912,nan,nan
random_rough,random_rough,3,2.4,1,21,True,False,heading error limit exceeded,False,53,nan,nan,nan,nan,nan,nan,nan,nan,0.1238555908203125,31.68528854082417,nan,nan
random_rough,random_rough,3,2.4,2,22,True,False,heading error limit exceeded,False,49,nan,nan,nan,nan,nan,nan,nan,nan,0.11960601806640625,30.433649545230164,nan,nan
random_rough,random_rough,3,2.4,3,23,True,False,heading error limit exceeded,False,33,nan,nan,nan,nan,nan,nan,nan,nan,0.16165924072265625,31.563595060382056,nan,nan
random_rough,random_rough,3,2.4,4,20,True,False,heading error limit exceeded,False,44,nan,nan,nan,nan,nan,nan,nan,nan,0.27173614501953125,30.21660662397467,nan,nan
